15,0.5,10,0.1,282.9940703,162.7363161,0,0
15,0.5,10,0.3,792.5320625,437.1931933,0,0
15,0.5,10,0.5,1828.867558,836.7958401,0,0
15,0.5,25,0.1,118.7013762,68.28884501,0,0
15,0.5,25,0.3,368.9153237,265.1060973,0,0
15,0.5,25,0.5,1248.657473,727.4926181,0,0
15,0.5,40,0.1,366.3783711,489.5245226,0,0
15,0.5,40,0.3,3428.801575,3742.229438,0,0
15,0.5,40,0.5,4053.372776,3498.052457,0,0
15,0.6,10,0.1,143.148535,81.92955998,0,0
15,0.6,10,0.3,392.0670567,211.8170599,0,0
15,0.6,10,0.5,1389.026405,763.3238752,0,0
15,0.6,25,0.1,68.23759781,47.17113801,0,0
15,0.6,25,0.3,176.2450339,142.6831145,0,0
15,0.6,25,0.5,638.5982958,482.5834788,0,0
15,0.6,40,0.1,118.3916511,87.98445657,0,0
15,0.6,40,0.3,261.6058954,262.8015763,0,0
15,0.6,40,0.5,714.6512484,743.6975202,0,0
15,0.7,10,0.1,75.23258985,50.90314596,0,0
15,0.7,10,0.3,188.5593846,127.9895388,0,0
15,0.7,10,0.5,662.5970496,427.8838334,0,0
15,0.7,25,0.1,28.37411425,24.29272926,0,0
15,0.7,25,0.3,82.20170249,76.83050486,0,0
15,0.7,25,0.5,318.8331594,357.6935566,0,0
15,0.7,40,0.1,61.57590988,38.50340933,0,0
15,0.7,40,0.3,155.259529,154.9874296,0,0
15,0.7,40,0.5,526.68748,601.9096441,0,0
20,0.5,10,0.1,132.5494243,124.2069122,0,0
20,0.5,10,0.3,364.4727487,336.9237179,0,0
20,0.5,10,0.5,1237.807704,895.3964833,0,0
20,0.5,25,0.1,54.50515495,61.32691113,0,0
20,0.5,25,0.3,163.104011,194.5752752,0,0
20,0.5,25,0.5,624.1111639,730.0528125,0,0
20,0.5,40,0.1,41.6855548,22.77513807,0,0
20,0.5,40,0.3,98.57853592,81.25223676,0,0
20,0.5,40,0.5,800.8128073,784.8469942,0,0
20,0.6,10,0.1,72.38245736,93.19972562,0,0
20,0.6,10,0.3,278.2033842,368.6813118,0,0
20,0.6,10,0.5,2080.578484,2578.315658,0,0
20,0.6,25,0.1,33.00855669,31.75933637,0,0
20,0.6,25,0.3,87.68609471,114.2305146,0,0
20,0.6,25,0.5,703.4998667,1963.128069,0,0
20,0.6,40,0.1,38.07997192,23.1511132,0,0
20,0.6,40,0.3,288.566164,1257.532337,0,0
20,0.6,40,0.5,2874.819739,3231.011202,0,0
20,0.7,10,0.1,35.83945339,31.57807001,0,0
20,0.7,10,0.3,95.24070144,105.5653723,0,0
20,0.7,10,0.5,301.6997511,337.4741501,0,0
20,0.7,25,0.1,13.77380085,12.71200353,0,0
20,0.7,25,0.3,36.34912754,44.51793165,0,0
20,0.7,25,0.5,166.5298449,221.4194684,0,0
20,0.7,40,0.1,16.75268164,9.16470109,0,0
20,0.7,40,0.3,39.1552056,17.22243666,0,0
20,0.7,40,0.5,71.49689611,57.75053391,0,0
25,0.5,10,0.1,44.26429164,25.24015117,0,0
25,0.5,10,0.3,76.23637699,69.10159098,0,0
25,0.5,10,0.5,350.1071508,321.6253349,0,0
25,0.5,25,0.1,15.51782449,9.467940081,0,0
25,0.5,25,0.3,40.83663094,28.07375387,0,0
25,0.5,25,0.5,186.1285604,170.7317519,0,0
25,0.5,40,0.1,43.67773232,18.92209837,0,0
25,0.5,40,0.3,68.52840687,34.31365511,0,0
25,0.5,40,0.5,157.5880347,99.90685235,0,0
25,0.6,10,0.1,31.74893039,22.23915681,0,0
25,0.6,10,0.3,62.59646791,43.86072018,0,0
25,0.6,10,0.5,239.7510008,263.9387079,0,0
25,0.6,25,0.1,10.34963296,5.719091956,0,0
25,0.6,25,0.3,24.31529497,12.40064629,0,0
25,0.6,25,0.5,89.8259562,78.70784259,0,0
25,0.6,40,0.1,32.39567767,14.09520933,0,0
25,0.6,40,0.3,49.63712546,21.77591762,0,0
25,0.6,40,0.5,84.874077,40.40117545,0,0
25,0.7,10,0.1,15.61972273,17.01621682,0,0
25,0.7,10,0.3,41.33726062,49.08257505,0,0
25,0.7,10,0.5,325.1977708,357.5685479,0,0
25,0.7,25,0.1,6.03752251,3.925328082,0,0
25,0.7,25,0.3,11.51660867,6.670467095,0,0
25,0.7,25,0.5,73.09219802,66.6252253,0,0
25,0.7,40,0.1,14.36156834,6.554879957,0,0
25,0.7,40,0.3,24.71078414,14.58447082,0,0
25,0.7,40,0.5,59.12326751,38.38792017,0,0
