0.55,1.5,0.8,10,179.42992985297747,475.06
0.4,1.1,0.8,20,201.2153526749215,1271.16
0.4,1.1,0.3,10,192.8554487770221,1970.12
0.55,1.1,0.3,10,181.63928008889013,292.76
0.4,1.5,0.3,10,212.531533543714,2092.98
0.55,1.5,0.3,10,187.71127881105832,144.18
0.4,1.1,0.8,10,187.66761723067842,1800.0
0.4,1.5,0.8,10,189.9420018810336,1576.7
0.4,1.1,0.3,20,172.9124873958474,1918.46
0.55,1.1,0.3,20,181.4523076863289,506.52
0.4,1.5,0.3,20,197.5411246945335,1589.12
0.55,1.5,0.3,20,165.30488784737278,528.94
0.55,1.1,0.8,20,187.0837874711833,320.4
0.4,1.5,0.8,20,214.71611718611297,1972.58
0.55,1.5,0.8,20,196.59584019147184,295.18
