0.55,1.5,0.8,10,11.290878979725539,169.34
0.4,1.1,0.8,20,34.54154312841977,505.42
0.4,1.1,0.3,10,58.66926608896139,725.08
0.55,1.1,0.3,10,9.17249299778053,103.08
0.4,1.5,0.3,10,28.803970402878928,787.82
0.55,1.5,0.3,10,47.397026195073295,46.34
0.4,1.1,0.8,10,13.802338277718077,662.24
0.4,1.5,0.8,10,31.002317325705704,624.58
0.4,1.1,0.3,20,36.160878844588986,789.56
0.55,1.1,0.3,20,13.73026711805062,162.32
0.4,1.5,0.3,20,24.637911393441836,493.22
0.55,1.5,0.3,20,22.27864820187922,166.86
0.55,1.1,0.8,20,22.61668037100256,113.32
0.4,1.5,0.8,20,32.92481526135688,778.48
0.55,1.5,0.8,20,36.073078047096125,93.26
