0.55,1.5,0.8,10,65.78348990421054,266.88
0.4,1.1,0.8,20,63.53429833109896,654.8
0.4,1.1,0.3,10,38.78812536801631,801.82
0.55,1.1,0.3,10,30.093939121147468,157.3
0.4,1.5,0.3,10,91.29031375088684,920.48
0.55,1.5,0.3,10,46.889229961907866,20.86
0.4,1.1,0.8,10,46.61925924985444,993.78
0.4,1.5,0.8,10,70.55427562923087,699.46
0.4,1.1,0.3,20,51.5198422706926,902.1
0.55,1.1,0.3,20,52.85735645178684,171.48
0.4,1.5,0.3,20,64.1139007014796,711.88
0.55,1.5,0.3,20,29.378059368861024,239.04
0.55,1.1,0.8,20,64.5604752611788,170.22
0.4,1.5,0.8,20,73.91689558509813,822.48
0.55,1.5,0.8,20,51.49522506579245,95.96
