0.55,1.5,0.8,10,32.130787442898985,291.28
0.4,1.1,0.8,20,42.74125492067177,753.02
0.4,1.1,0.3,10,45.69563949684042,1133.14
0.55,1.1,0.3,10,39.750565549088954,172.96
0.4,1.5,0.3,10,48.59327175624822,1262.58
0.55,1.5,0.3,10,39.037053918373424,89.5
0.4,1.1,0.8,10,36.44373437404034,1072.24
0.4,1.5,0.8,10,46.05694600674135,896.56
0.4,1.1,0.3,20,38.29564184064814,1141.7
0.55,1.1,0.3,20,36.07145597260729,298.66
0.4,1.5,0.3,20,41.67390974253337,868.76
0.55,1.5,0.3,20,39.644646162741026,301.38
0.55,1.1,0.8,20,40.1274413527306,177.66
0.4,1.5,0.8,20,47.825310038292045,1187.4
0.55,1.5,0.8,20,48.071942193337925,171.26
