0.55,1.5,0.8,10,773.2319074312016,412.96
0.4,1.1,0.8,20,417.32908646944844,963.8
0.4,1.1,0.3,10,460.66657138982947,1391.86
0.55,1.1,0.3,10,309.5375400314724,281.44
0.4,1.5,0.3,10,517.2440514353848,1412.4
0.55,1.5,0.3,10,253.16859884406713,40.22
0.4,1.1,0.8,10,322.05774275034963,1589.86
0.4,1.5,0.8,10,347.8247204988124,1188.24
0.4,1.1,0.3,20,314.7112384841312,1457.1
0.55,1.1,0.3,20,349.0697823741243,312.66
0.4,1.5,0.3,20,1081.1491633368942,1262.86
0.55,1.5,0.3,20,339.3998922527935,470.14
0.55,1.1,0.8,20,314.2930541326026,318.84
0.4,1.5,0.8,20,425.0467366721489,1351.36
0.55,1.5,0.8,20,318.12839763062584,175.62
