0.55,1.5,0.8,10,47.1507061350949,338.2
0.4,1.1,0.8,20,50.360472146572576,728.28
0.4,1.1,0.3,10,37.01825471862864,951.78
0.55,1.1,0.3,10,33.26571647682135,190.12
0.4,1.5,0.3,10,84.01832695453128,1035.88
0.55,1.5,0.3,10,42.0836467046877,26.14
0.4,1.1,0.8,10,41.907235036946616,1192.44
0.4,1.5,0.8,10,65.24587986875412,779.78
0.4,1.1,0.3,20,43.25849887211779,1018.32
0.55,1.1,0.3,20,53.827608580876024,212.4
0.4,1.5,0.3,20,60.06545500020389,797.36
0.55,1.5,0.3,20,32.009812896629754,298.98
0.55,1.1,0.8,20,53.65822466984516,201.66
0.4,1.5,0.8,20,81.05909188398175,967.12
0.55,1.5,0.8,20,63.382863328719786,144.02
