0.55,1.5,0.8,10,4094.3743009360164,654.46
0.4,1.1,0.8,20,2721.580113224292,1855.34
0.4,1.1,0.3,10,2452.760516385097,2795.22
0.55,1.1,0.3,10,2473.6165755918455,516.04
0.4,1.5,0.3,10,3273.0722456291714,2862.64
0.55,1.5,0.3,10,5862.843029595432,335.4
0.4,1.1,0.8,10,3619.00538382183,2583.88
0.4,1.5,0.8,10,1724.311040274016,2211.98
0.4,1.1,0.3,20,1824.284097155598,2447.54
0.55,1.1,0.3,20,2661.9291923210753,816.18
0.4,1.5,0.3,20,4341.3105894798855,2308.22
0.55,1.5,0.3,20,1964.2023977223864,880.24
0.55,1.1,0.8,20,2120.182825802954,598.2
0.4,1.5,0.8,20,2551.424159124299,2568.46
0.55,1.5,0.8,20,2530.4692199650153,479.72
