0.55,1.5,0.8,10,40.81894356056597,402.44
0.4,1.1,0.8,20,52.952586007209646,1055.6
0.4,1.1,0.3,10,65.22130987176232,1568.56
0.55,1.1,0.3,10,57.22600998066723,237.9
0.4,1.5,0.3,10,62.45906495036897,1709.54
0.55,1.5,0.3,10,54.94638727151791,112.7
0.4,1.1,0.8,10,51.87061168451971,1504.02
0.4,1.5,0.8,10,60.95970437341853,1284.72
0.4,1.1,0.3,20,55.916011579844955,1596.34
0.55,1.1,0.3,20,51.13154545205036,399.06
0.4,1.5,0.3,20,54.76735709980556,1244.46
0.55,1.5,0.3,20,66.38769054623651,402.74
0.55,1.1,0.8,20,50.17868309856626,249.22
0.4,1.5,0.8,20,54.79130746121334,1636.68
0.55,1.5,0.8,20,60.60149121198748,232.72
