0.55,1.5,0.8,10,22.47299122392071,242.54
0.4,1.1,0.8,20,25.629136427550705,586.8
0.4,1.1,0.3,10,22.12244341421949,702.4
0.55,1.1,0.3,10,16.78443765815242,142.94
0.4,1.5,0.3,10,47.83980981586053,808.62
0.55,1.5,0.3,10,25.925108172702174,17.28
0.4,1.1,0.8,10,19.2108097009011,895.76
0.4,1.5,0.8,10,35.53448574110151,597.14
0.4,1.1,0.3,20,28.020505511586695,789.36
0.55,1.1,0.3,20,29.62598889434909,145.18
0.4,1.5,0.3,20,35.31998460693867,626.52
0.55,1.5,0.3,20,15.97775007512088,194.32
0.55,1.1,0.8,20,27.919399103967063,142.06
0.4,1.5,0.8,20,47.70735105878548,721.2
0.55,1.5,0.8,20,36.49155276858462,92.36
