0.55,1.5,0.8,10,17.048032931574852,200.86
0.4,1.1,0.8,20,54.28275960421897,573.24
0.4,1.1,0.3,10,64.35289752389713,845.36
0.55,1.1,0.3,10,15.342313107465394,117.8
0.4,1.5,0.3,10,40.36104738667309,901.76
0.55,1.5,0.3,10,54.537343914434835,58.18
0.4,1.1,0.8,10,19.57809135769716,767.2
0.4,1.5,0.8,10,40.441682326756435,722.36
0.4,1.1,0.3,20,52.25342226766443,894.46
0.55,1.1,0.3,20,21.671555303387063,204.2
0.4,1.5,0.3,20,28.318916215525952,549.12
0.55,1.5,0.3,20,34.38430949832189,210.34
0.55,1.1,0.8,20,33.054019540606156,133.24
0.4,1.5,0.8,20,48.867479327857865,908.92
0.55,1.5,0.8,20,51.90402483511862,121.68
