0.55,1.5,0.8,10,315.8786243561797,356.54
0.4,1.1,0.8,20,191.43037619921498,871.56
0.4,1.1,0.3,10,175.614191538233,1156.32
0.55,1.1,0.3,10,122.23160485574084,230.36
0.4,1.5,0.3,10,246.3630982615819,1251.2
0.55,1.5,0.3,10,113.64304387269439,32.36
0.4,1.1,0.8,10,139.60194928370873,1361.42
0.4,1.5,0.8,10,170.54513655011826,1001.82
0.4,1.1,0.3,20,129.2190684722867,1260.28
0.55,1.1,0.3,20,157.51819459552758,249.1
0.4,1.5,0.3,20,157.4625782283447,999.02
0.55,1.5,0.3,20,127.96581517579592,361.82
0.55,1.1,0.8,20,152.32791193064074,257.68
0.4,1.5,0.8,20,192.48003646993152,1150.06
0.55,1.5,0.8,20,138.12800232841744,130.58
