0.55,1.5,0.8,10,166.15093951029064,394.22
0.4,1.1,0.8,20,174.83295011450514,1021.92
0.4,1.1,0.3,10,169.7957951690916,1570.72
0.55,1.1,0.3,10,149.10216327007228,228.64
0.4,1.5,0.3,10,186.28573207071702,1692.92
0.55,1.5,0.3,10,177.71430230877334,117.46
0.4,1.1,0.8,10,173.0421891386473,1469.84
0.4,1.5,0.8,10,167.02190940473912,1238.32
0.4,1.1,0.3,20,145.67685878005676,1535.64
0.55,1.1,0.3,20,163.5725510859882,425.96
0.4,1.5,0.3,20,179.3368879496545,1232.02
0.55,1.5,0.3,20,140.62859002242328,439.24
0.55,1.1,0.8,20,168.7510495676261,248.04
0.4,1.5,0.8,20,186.23258104768493,1604.08
0.55,1.5,0.8,20,169.41361277432472,244.86
