0.55,1.5,0.8,10,5601.913327726574,586.88
0.4,1.1,0.8,20,3361.0013097982223,1300.38
0.4,1.1,0.3,10,3987.3647455111623,2139.84
0.55,1.1,0.3,10,3345.0980674418865,482.4
0.4,1.5,0.3,10,3613.777894786153,1779.46
0.55,1.5,0.3,10,2118.1051470728007,92.8
0.4,1.1,0.8,10,2479.0647731142367,2122.92
0.4,1.5,0.8,10,4029.606518130033,1741.68
0.4,1.1,0.3,20,2935.3609738787964,1885.52
0.55,1.1,0.3,20,2764.958891854675,465.38
0.4,1.5,0.3,20,6241.905978826373,2282.72
0.55,1.5,0.3,20,3276.1388542491563,761.18
0.55,1.1,0.8,20,2250.402481678159,545.36
0.4,1.5,0.8,20,3262.521344830947,1867.16
0.55,1.5,0.8,20,2735.0461533986754,314.48
