0.55,1.5,0.8,10,126.93936667917451,319.14
0.4,1.1,0.8,20,89.41960975379327,726.66
0.4,1.1,0.3,10,64.98199883031243,945.98
0.55,1.1,0.3,10,47.27637200973024,186.18
0.4,1.5,0.3,10,131.830097765044,1042.52
0.55,1.5,0.3,10,64.98960239565163,26.66
0.4,1.1,0.8,10,67.45293054564324,1154.6
0.4,1.5,0.8,10,98.18025121191091,797.02
0.4,1.1,0.3,20,70.00093894454703,1025.72
0.55,1.1,0.3,20,81.81578553763848,209.28
0.4,1.5,0.3,20,87.11172355821665,818.94
0.55,1.5,0.3,20,47.84413515721681,302.3
0.55,1.1,0.8,20,91.55966358770617,204.08
0.4,1.5,0.8,20,102.06859000588915,959.78
0.55,1.5,0.8,20,73.79044908228701,122.0
