0.55,1.5,0.8,10,12.849161787956632,215.4
0.4,1.1,0.8,20,18.435895651000664,586.42
0.4,1.1,0.3,10,19.10864755669638,837.7
0.55,1.1,0.3,10,18.192191257267407,136.88
0.4,1.5,0.3,10,22.6899866712075,958.56
0.55,1.5,0.3,10,20.552687032426224,58.58
0.4,1.1,0.8,10,15.984532411790099,807.5
0.4,1.5,0.8,10,23.533667390940266,679.76
0.4,1.1,0.3,20,19.83407033068944,892.68
0.55,1.1,0.3,20,17.137297426235254,203.8
0.4,1.5,0.3,20,21.030721301655305,673.58
0.55,1.5,0.3,20,19.324692068644662,195.96
0.55,1.1,0.8,20,17.43000027271461,132.82
0.4,1.5,0.8,20,19.977059118979994,894.66
0.55,1.5,0.8,20,21.49081363905943,112.16
