0.55,1.5,0.8,10,1117.7512855749992,459.64
0.4,1.1,0.8,20,896.5808660680715,1228.76
0.4,1.1,0.3,10,750.3433068005437,1925.9
0.55,1.1,0.3,10,687.2614740689856,291.6
0.4,1.5,0.3,10,930.4939848832236,1994.54
0.55,1.5,0.3,10,1473.3160439614742,153.56
0.4,1.1,0.8,10,1131.5769479238793,1787.7
0.4,1.5,0.8,10,564.970543575903,1509.56
0.4,1.1,0.3,20,601.2621766490481,1769.24
0.55,1.1,0.3,20,632.3460859567284,499.6
0.4,1.5,0.3,20,1130.2121250304767,1558.82
0.55,1.5,0.3,20,562.9118232573024,559.78
0.55,1.1,0.8,20,665.6591352946061,330.4
0.4,1.5,0.8,20,776.8167575253141,1846.66
0.55,1.5,0.8,20,678.9286834610185,295.42
