0.55,1.5,0.8,10,33.69940567624612,292.26
0.4,1.1,0.8,20,36.47095819023255,658.3
0.4,1.1,0.3,10,28.45928821254499,815.52
0.55,1.1,0.3,10,23.431343027633783,165.98
0.4,1.5,0.3,10,63.51046638423817,914.78
0.55,1.5,0.3,10,34.25424572400002,21.18
0.4,1.1,0.8,10,28.3623141975516,1031.3
0.4,1.5,0.8,10,46.05511977467032,682.94
0.4,1.1,0.3,20,34.81059916325467,895.58
0.55,1.1,0.3,20,37.311834777567775,174.98
0.4,1.5,0.3,20,42.7300385697789,711.82
0.55,1.5,0.3,20,20.712252747364058,246.92
0.55,1.1,0.8,20,39.829580367076076,170.4
0.4,1.5,0.8,20,63.24071905395873,848.76
0.55,1.5,0.8,20,51.60909188418496,115.06
