0.55,1.5,0.8,10,85.49776693861682,478.14
0.4,1.1,0.8,20,102.40864608082352,1221.5
0.4,1.1,0.3,10,116.63719509587361,1870.92
0.55,1.1,0.3,10,104.60037060113032,274.24
0.4,1.5,0.3,10,107.30292571579199,1983.24
0.55,1.5,0.3,10,102.58994122078218,134.66
0.4,1.1,0.8,10,98.84756222151033,1772.82
0.4,1.5,0.8,10,111.89355694349379,1510.8
0.4,1.1,0.3,20,102.89775668399584,1841.92
0.55,1.1,0.3,20,99.4969599893921,507.22
0.4,1.5,0.3,20,102.25657238811436,1476.26
0.55,1.5,0.3,20,109.73224819252486,511.92
0.55,1.1,0.8,20,98.83879491705743,300.98
0.4,1.5,0.8,20,107.91441389477781,1926.38
0.55,1.5,0.8,20,107.37038281130039,297.86
