0.55,1.5,0.8,10,43.073850755165104,257.24
0.4,1.1,0.8,20,58.360502501352705,666.46
0.4,1.1,0.3,10,70.62005574978191,998.18
0.55,1.1,0.3,10,47.203879104647484,156.02
0.4,1.5,0.3,10,64.30106420483372,1119.32
0.55,1.5,0.3,10,52.18997544767106,71.54
0.4,1.1,0.8,10,48.07679731550975,918.08
0.4,1.5,0.8,10,61.01461461723392,787.56
0.4,1.1,0.3,20,53.18842164504649,1027.52
0.55,1.1,0.3,20,46.82526561594912,239.46
0.4,1.5,0.3,20,54.80409222208514,805.44
0.55,1.5,0.3,20,54.0775185952807,244.46
0.55,1.1,0.8,20,48.811680107127586,166.0
0.4,1.5,0.8,20,54.096315771889124,1030.08
0.55,1.5,0.8,20,52.5254987005904,126.36
