0.55,1.5,0.8,10,175.26657739813706,346.64
0.4,1.1,0.8,20,211.90590726624836,871.12
0.4,1.1,0.3,10,181.27079160171706,1356.66
0.55,1.1,0.3,10,158.26522269538415,200.7
0.4,1.5,0.3,10,187.48125060156178,1486.96
0.55,1.5,0.3,10,162.7333644590202,101.88
0.4,1.1,0.8,10,159.17561993101523,1256.94
0.4,1.5,0.8,10,158.64897224173382,1061.96
0.4,1.1,0.3,20,150.45881397418358,1322.32
0.55,1.1,0.3,20,145.2528243616939,351.1
0.4,1.5,0.3,20,178.53507575932758,1084.08
0.55,1.5,0.3,20,134.8580986114847,376.14
0.55,1.1,0.8,20,146.5156349641606,219.44
0.4,1.5,0.8,20,177.20021389798126,1381.3
0.55,1.5,0.8,20,148.19283823112312,201.94
