0.55,1.5,0.8,10,28.78407806071308,218.16
0.4,1.1,0.8,20,60.36869165708171,667.0
0.4,1.1,0.3,10,81.50605504490389,970.08
0.55,1.1,0.3,10,23.963535250540776,143.54
0.4,1.5,0.3,10,60.7257830095636,1031.4
0.55,1.5,0.3,10,62.835386406498436,64.0
0.4,1.1,0.8,10,32.17889974727505,882.32
0.4,1.5,0.8,10,58.70951839399394,835.6
0.4,1.1,0.3,20,65.20994170987711,1040.56
0.55,1.1,0.3,20,34.48969207733031,226.84
0.4,1.5,0.3,20,42.5434877101808,663.6
0.55,1.5,0.3,20,45.99007040351836,243.32
0.55,1.1,0.8,20,46.248885795582794,165.36
0.4,1.5,0.8,20,64.84847125527013,1034.16
0.55,1.5,0.8,20,55.90043507326455,128.76
